id,state_id,state_name,district_id,district_name,market_id,market_name,census_state_id,census_state_name,census_district_id,census_district_name,commodity_id,commodity_name,variety,grade,min_price,max_price,modal_price,date
56941477,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,30069,38509,36989,2022-03-16
56941478,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,43009,46439,45969,2022-03-16
56941479,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Ripe,,34658,41129,37399,2022-03-16
56941480,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,21899,32213,28086,2022-03-16
56941481,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,36519,43899,39589,2022-03-16
56941482,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,45318,47266,46106,2022-03-16
56941483,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35099,39818,38203,2022-03-16
56941484,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,24000,43104,30500,2022-03-16
56941485,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-03-16
56941486,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,36250,2022-03-16
56941487,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,29500,43000,31500,2022-03-16
56941488,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-03-16
56941489,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-03-16
56941490,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,47219,49155,48200,2022-03-16
56941491,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,53440,75696,68600,2022-03-16
56941492,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,15209,34099,33200,2022-03-16
56941493,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,43009,45891,45600,2022-03-16
56941494,KK,Karnataka,24,Tumkur,785,Gubbi,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Bette,,34500,35000,35000,2022-03-16
56941495,KK,Karnataka,24,Tumkur,785,Gubbi,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,44500,45000,45000,2022-03-16
56941496,KK,Karnataka,24,Tumkur,785,Gubbi,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Chali,,34300,35400,34300,2022-03-16
56941497,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,40000,2022-03-16
56941498,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,43500,44500,44000,2022-03-16
56953175,KK,Karnataka,6,Davangere,749,Channagiri,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,,44899,46139,45757,2022-03-17
56953176,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Bette,,40000,48500,45100,2022-03-17
56953177,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Gorabalu,,28000,32500,31100,2022-03-17
56953178,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Rashi,,40000,45500,44199,2022-03-17
56953179,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),api,,45719,46129,45959,2022-03-17
56953180,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Kempugotu,,30700,31100,30900,2022-03-17
56953181,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Bette,,36449,36889,36699,2022-03-17
56953182,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,45239,45669,45479,2022-03-17
56953183,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,14509,26399,25769,2022-03-17
56953184,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chippu,,21599,32099,31589,2022-03-17
56953185,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Ripe,,34041,39239,38749,2022-03-17
56953186,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,43099,46429,45959,2022-03-17
56953187,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Ripe,,33099,39399,37899,2022-03-17
56953188,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,22099,29899,27849,2022-03-17
56953189,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,26199,31889,30889,2022-03-17
56953190,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,20889,28990,26599,2022-03-17
56953191,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,37089,45839,39899,2022-03-17
56953192,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,26029,32212,29491,2022-03-17
56953193,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,26119,36699,32689,2022-03-17
56953194,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,20169,29030,26109,2022-03-17
56953195,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,38369,46499,43600,2022-03-17
56953196,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,46610,51920,49930,2022-03-17
56953197,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35699,40080,39490,2022-03-17
56953198,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,17296,32410,28764,2022-03-17
56953199,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,35099,44999,41639,2022-03-17
56953200,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,44108,46491,45675,2022-03-17
56953201,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,28111,40099,38953,2022-03-17
56953202,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,28900,31500,30000,2022-03-17
56953203,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-03-17
56953204,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,36250,2022-03-17
56953205,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",746,Sulya,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,46000,41500,2022-03-17
56953206,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-03-17
56953207,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-03-17
56953208,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,47519,51109,48200,2022-03-17
56953209,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,52109,77299,69000,2022-03-17
56953210,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,17650,34009,33200,2022-03-17
56953211,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,44149,46399,46100,2022-03-17
56953212,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Sippegotu,,5292,20599,18879,2022-03-17
56953213,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bilegotu,,18899,28099,26299,2022-03-17
56953214,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Kempugotu,,22899,37299,34599,2022-03-17
56953215,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Cqca,,8899,29299,28699,2022-03-17
56953216,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,32299,46299,45899,2022-03-17
56953217,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Chali,,28699,37369,36899,2022-03-17
56953218,KK,Karnataka,24,Tumkur,784,Tumkur,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,44500,46100,45200,2022-03-17
56953219,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-03-17
56953220,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,43500,44500,44000,2022-03-17
56960709,KK,Karnataka,6,Davangere,509,Honnali,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,Medium,46039,46039,46039,2022-03-18
56960710,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Bette,,45000,48129,46916,2022-03-18
56960711,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Saraku,,42608,53019,47813,2022-03-18
56960712,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Gorabalu,,25221,32099,28228,2022-03-18
56960713,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Rashi,,35221,45199,42666,2022-03-18
56960714,KK,Karnataka,18,Hassan,4400,Arakalgud,29,KARNATAKA,574,Hassan,140,Arecanut(Betelnut/Supari),Other,,23000,23000,23000,2022-03-18
56960715,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,23699,30408,29209,2022-03-18
56960716,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,23699,31499,29112,2022-03-18
56960717,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,22199,27969,26899,2022-03-18
56960718,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,34129,41599,40869,2022-03-18
56960719,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,44399,46329,45499,2022-03-18
56960720,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Ripe,,36869,39639,38509,2022-03-18
56960721,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,26899,32899,29219,2022-03-18
56960722,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),api,,53651,55189,55189,2022-03-18
56960723,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,28699,36016,32899,2022-03-18
56960724,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,18899,29112,24899,2022-03-18
56960725,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,38119,46400,42865,2022-03-18
56960726,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,46615,52909,49699,2022-03-18
56960727,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35599,40421,39399,2022-03-18
56960728,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,21899,33030,28675,2022-03-18
56960729,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,33199,43919,39140,2022-03-18
56960730,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,44589,48899,46649,2022-03-18
56960731,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35699,40039,38869,2022-03-18
56960732,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,28500,35000,31000,2022-03-18
56960733,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-03-18
56960734,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,36250,2022-03-18
56960735,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,25000,43000,35000,2022-03-18
56960736,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-03-18
56960737,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-03-18
56960738,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,46719,50999,48200,2022-03-18
56960739,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,54109,74510,69000,2022-03-18
56960740,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,17145,34519,33200,2022-03-18
56960741,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,40099,46358,46200,2022-03-18
56960742,KK,Karnataka,23,Shimoga,783,Bhadravathi,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,45200,46609,45898,2022-03-18
56960743,KK,Karnataka,24,Tumkur,784,Tumkur,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,44600,45800,45100,2022-03-18
56960744,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-03-18
56960745,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,43500,44500,44000,2022-03-18
56970561,KK,Karnataka,6,Davangere,114,Davangere,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,,46083,46189,46126,2022-03-19
56970562,KK,Karnataka,6,Davangere,749,Channagiri,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,,45199,46519,46195,2022-03-19
56970563,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,23900,32118,28689,2022-03-19
56970564,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,27679,32699,30789,2022-03-19
56970565,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,23189,33699,27699,2022-03-19
56970566,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,37419,39019,38469,2022-03-19
56970567,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,45139,46509,46099,2022-03-19
56970568,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,44039,44039,44039,2022-03-19
56970569,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Ripe,,33599,39639,38539,2022-03-19
56970570,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,22111,32303,28530,2022-03-19
56970571,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,34399,41598,38909,2022-03-19
56970572,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,44449,46669,45629,2022-03-19
56970573,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,36999,39999,38890,2022-03-19
56970574,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,29000,44190,30500,2022-03-19
56970575,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-03-19
56970576,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,36250,2022-03-19
56970577,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,29200,43000,36000,2022-03-19
56970578,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-03-19
56970579,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-03-19
56970580,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-03-19
56970581,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,43500,44500,44000,2022-03-19
56978487,KK,Karnataka,18,Hassan,4400,Arakalgud,29,KARNATAKA,574,Hassan,140,Arecanut(Betelnut/Supari),Other,,19500,54500,50600,2022-03-20
56978488,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Sippegotu,,16521,17269,17221,2022-03-20
56978489,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,45090,51009,48790,2022-03-20
56978490,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,51169,77440,70389,2022-03-20
56978491,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,24009,34166,33789,2022-03-20
56978492,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,33169,47249,46969,2022-03-20
56978493,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),EDI,,33809,47249,46799,2022-03-20
56991693,KK,Karnataka,1,Bangalore,107,Bangalore,29,KARNATAKA,572,Bangalore,140,Arecanut(Betelnut/Supari),Other,,50000,55000,52500,2022-03-21
56991694,KK,Karnataka,6,Davangere,509,Honnali,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),EDI,,46300,46300,46300,2022-03-21
56991695,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Gorabalu,,28618,32099,30619,2022-03-21
56991696,KK,Karnataka,15,Chikmagalur,739,Koppa,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Rashi,,40108,45699,43598,2022-03-21
56991697,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),api,,46000,46400,46200,2022-03-21
56991698,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Kempugotu,,30619,31099,30849,2022-03-21
56991699,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Bette,,36629,37089,36859,2022-03-21
56991700,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,45539,45969,45779,2022-03-21
56991701,KK,Karnataka,16,Chitradurga,3983,Holalkere,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,44129,45709,45310,2022-03-21
56991702,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,17019,26899,26329,2022-03-21
56991703,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chippu,,24589,29089,28739,2022-03-21
56991704,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Factory,,11081,19511,19019,2022-03-21
